ip,port,protocols,anonymity,country,city,latency_ms,uptime_pct,alive,uptime_24h,uptime_7d,reliability
8.130.74.114,9797,,,CN,Beijing,,10.4,false,11.8,8.1,unstable
91.84.98.74,12546,,,NL,Amsterdam,,13.1,false,17.6,19.4,unstable
43.199.29.225,23206,,,HK,Hong Kong,,1.0,false,0.0,0.0,unstable
124.6.225.124,1088,,,BD,,,9.8,false,11.8,12.1,unstable
104.248.151.93,9090,,,SG,Singapore,,53.4,false,11.1,62.8,flaky
8.138.82.6,8181,,,CN,Guangzhou,,10.4,false,5.9,7.5,unstable
102.220.13.208,8080,,,KE,Nairobi,,9.8,false,22.2,23.0,unstable
35.183.127.162,25690,,,CA,Montreal,,11.6,false,12.5,10.6,unstable
1.20.235.153,5678,,,TH,Bangkok,,16.4,false,22.2,19.6,unstable
39.102.208.189,8118,,,CN,Beijing,,4.7,false,11.1,4.3,unstable
160.250.73.234,8087,,,PH,Tumauini,,11.5,false,31.6,17.5,unstable
47.104.198.111,8888,,,CN,Qingdao,,8.6,false,0.0,6.1,unstable
103.163.245.9,83,,,IN,Panipat,,7.3,false,5.9,10.9,unstable
47.251.74.38,8047,,,US,,,6.1,false,0.0,4.0,unstable
8.213.128.6,8090,,,KR,Seoul,,4.5,false,0.0,2.9,unstable
13.206.73.237,9091,,,IN,Mumbai,,13.8,false,17.6,11.5,unstable
16.52.81.236,31351,,,CA,Montreal,,13.7,false,0.0,10.2,unstable
93.118.142.196,8088,,,IR,Tehran,,75.8,false,70.0,77.7,flaky
18.170.25.193,30751,,,GB,City of London,,13.0,false,6.3,6.6,unstable
13.246.6.135,40052,,,ZA,Cape Town,,10.2,false,11.8,7.3,unstable
47.121.182.36,1081,,,CN,Shenzhen,,5.7,false,11.8,5.4,unstable
47.91.120.190,9999,,,AE,Dubai,,6.8,false,0.0,4.6,unstable
18.188.53.175,4354,,,US,Columbus,,11.1,false,0.0,10.2,unstable
34.207.102.197,12345,,,US,Ashburn,,17.3,false,11.8,19.7,unstable
13.246.6.135,32380,,,ZA,Cape Town,,10.9,false,6.3,6.9,unstable
13.246.6.135,3046,,,ZA,Cape Town,,12.0,false,6.3,10.9,unstable
54.67.110.244,8000,,,US,San Jose,,10.6,false,6.3,10.6,unstable
13.38.217.179,52896,,,FR,Paris,,14.7,false,0.0,4.0,unstable
34.207.239.230,16478,,,US,Ashburn,,16.9,false,0.0,15.0,unstable
8.211.194.85,9080,,,GB,London,,6.2,false,0.0,3.8,unstable
51.85.44.149,38238,,,IL,Tel Aviv,,12.2,false,5.9,11.9,unstable
177.93.49.113,999,,,CO,Quibdo,,14.8,false,16.7,20.5,unstable
106.14.104.220,8087,,,CN,Shanghai,,6.1,false,5.9,5.5,unstable
47.91.121.127,9098,,,AE,Dubai,,7.1,false,0.0,4.9,unstable
54.180.117.151,48862,,,KR,Incheon,,10.4,false,0.0,8.5,unstable
56.155.73.215,10071,,,JP,Osaka,,11.9,false,0.0,7.6,unstable
43.218.124.29,8645,,,ID,Jakarta,,11.0,false,6.3,6.6,unstable
43.205.242.234,32984,,,IN,Mumbai,,13.9,false,6.3,7.6,unstable
39.102.209.128,12000,,,CN,Beijing,,8.2,false,5.6,7.2,unstable
154.72.67.190,8080,,,TZ,Dar es Salaam,,16.0,false,0.0,22.9,unstable
39.102.211.162,8080,,,CN,Beijing,,9.3,false,5.9,7.5,unstable
38.58.64.139,999,,,MX,Huejutla de Reyes,,20.3,false,57.9,29.7,unstable
36.95.27.225,8080,,,ID,Jakarta,,12.4,false,5.9,16.4,unstable
103.12.246.57,4145,,,IN,,,4.1,false,0.0,4.4,unstable
47.250.177.202,9080,,,MY,Kuala Lumpur,,6.6,false,5.9,4.9,unstable
190.110.36.195,999,,,DO,Santiago de los Caballeros,,13.0,false,22.2,20.4,unstable
216.106.179.216,49236,,,US,Dallas,,11.8,false,0.0,27.5,unstable
13.246.6.135,16705,,,ZA,Cape Town,,9.5,false,0.0,6.6,unstable
204.199.139.71,999,,,CL,Isla de Maipo,,14.9,false,11.8,20.5,unstable
43.209.173.229,58080,,,TH,Bangkok,,15.1,false,11.8,9.1,unstable
103.87.202.94,5566,,,ID,Lamongan,,25.3,false,44.4,35.7,unstable
54.188.236.206,44252,,,US,Boardman,,9.5,false,0.0,9.8,unstable
165.101.222.18,8080,,,BD,Nawabganj,,15.8,false,22.2,31.0,unstable
15.237.108.20,16632,,,FR,Paris,,13.2,false,5.9,8.7,unstable
47.109.110.100,2000,,,CN,Chengdu,,9.0,false,11.8,5.4,unstable
39.102.214.152,8443,,,CN,Beijing,,7.3,false,0.0,6.0,unstable
47.252.18.37,9898,,,US,,,6.3,false,5.9,6.4,unstable
54.253.167.61,29057,,,AU,Sydney,,9.1,false,12.5,5.7,unstable
101.200.158.109,9080,,,CN,Beijing,,11.5,false,0.0,9.5,unstable
43.205.113.210,40507,,,IN,Mumbai,,12.5,false,12.5,11.2,unstable
96.9.77.71,51080,,,KH,Phnom Penh,,20.7,false,17.6,21.9,unstable
54.188.236.206,17160,,,US,Boardman,,10.8,false,11.8,13.1,unstable
39.104.27.89,8888,,,CN,Beijing,,8.5,false,11.8,4.3,unstable
23.149.108.178,9999,,,US,,,5.6,false,5.9,9.4,unstable
47.238.134.126,100,,,HK,Hong Kong,,6.2,false,11.8,4.0,unstable
18.61.3.91,259,,,IN,Hyderabad,,13.5,false,6.3,9.6,unstable
185.200.37.238,8080,,,TR,Antakya,,13.2,false,35.3,26.2,unstable
8.213.222.157,45,,,TH,Bangkok,,6.4,false,5.6,4.0,unstable
8.211.194.78,312,,,GB,London,,4.7,false,0.0,4.3,unstable
62.106.66.174,143,,,NL,Amsterdam,,14.5,false,0.0,11.1,unstable
79.76.59.115,1080,,,SE,Stockholm,,40.9,false,33.3,34.6,unstable
192.203.0.78,999,,,PR,Las Piedras,,14.6,false,17.6,24.9,unstable
5.83.244.250,8080,,,IE,Roscommon,,5.8,false,11.1,11.4,unstable
190.95.132.186,999,,,EC,Santo Domingo de los Colorados,,10.6,false,6.3,14.7,unstable
157.20.233.193,3125,,,ID,,,6.7,false,0.0,9.7,unstable
103.147.241.2,8283,,,ID,,,20.1,false,17.6,22.8,unstable
103.165.157.107,8080,,,ID,,,9.2,false,11.8,19.4,unstable
3.110.68.130,8035,,,IN,Mumbai,,10.7,false,23.5,11.9,unstable
103.155.167.53,8080,,,ID,,,9.7,false,0.0,7.4,unstable
103.1.50.117,3125,,,ID,,,12.4,false,17.6,20.2,unstable
8.215.12.103,8083,,,ID,Jakarta,,5.8,false,0.0,3.5,unstable
197.164.101.10,1976,,,EG,Giza,,8.9,false,5.9,10.7,unstable
103.187.86.10,8182,,,ID,Pinrang,,15.2,false,22.2,23.0,unstable
40.177.99.164,56573,,,CA,Calgary,,11.8,false,0.0,11.5,unstable
195.149.125.150,8080,,,UA,,,26.7,false,57.9,43.7,unstable
16.51.62.173,5908,,,AU,Melbourne,,13.2,false,0.0,13.2,unstable
178.251.111.18,8080,,,UA,Kyiv,,3.6,false,5.9,9.7,unstable
8.243.68.187,999,,,CO,Medellin,,17.5,false,42.1,26.6,unstable
43.198.94.82,18168,,,HK,Hong Kong,,16.0,false,6.3,9.7,unstable
15.135.215.62,8181,,,AU,Sydney,,13.4,false,0.0,4.9,unstable
43.209.173.229,20634,,,TH,Bangkok,,12.3,false,0.0,8.2,unstable
15.160.116.45,35051,,,IT,Milan,,12.7,false,0.0,10.7,unstable
47.251.87.74,8983,,,US,,,6.1,false,11.8,6.4,unstable
47.250.159.65,8443,,,MY,Kuala Lumpur,,7.2,false,5.9,3.5,unstable
54.79.125.20,15208,,,AU,Sydney,,12.4,false,0.0,12.8,unstable
39.102.211.64,8081,,,CN,Beijing,,11.1,false,6.3,7.1,unstable
223.254.141.102,6650,,,CN,Hangzhou,,9.7,false,6.3,10.2,unstable
180.191.235.152,8082,,,PH,Davao City,,22.7,false,33.3,36.8,unstable
47.252.11.233,443,,,US,,,7.4,false,5.9,5.7,unstable
103.146.185.5,1083,,,ID,,,8.4,false,0.0,9.1,unstable
66.151.32.105,4443,,,NL,Amsterdam,,17.9,false,23.5,31.0,unstable
18.60.247.31,42087,,,IN,Hyderabad,,12.2,false,17.6,10.2,unstable
36.95.189.165,5678,,,ID,South Tangerang,,14.1,false,17.6,15.4,unstable
45.225.205.240,999,,,CL,Las Cabras,,15.9,false,38.9,27.7,unstable
103.154.230.73,8090,,,ID,Lamongan,,27.7,false,29.4,33.7,unstable
118.145.141.251,44088,,,CN,,,32.9,false,35.0,32.9,unstable
210.87.125.58,1080,,,ID,,,17.2,false,27.8,30.9,unstable
47.238.128.246,10002,,,HK,Hong Kong,,6.0,false,5.9,3.2,unstable
16.26.99.200,14009,,,AU,Melbourne,,15.4,false,6.3,8.4,unstable
89.145.186.194,4153,,,TR,Istanbul,,21.1,false,10.5,21.4,unstable
59.153.81.234,5678,,,ID,Bekasi,,28.0,false,60.0,37.5,unstable
47.91.121.127,8080,,,AE,Dubai,,7.4,false,5.9,4.3,unstable
49.151.186.168,8082,,,PH,Clark Freeport Zone,,83.3,false,83.3,83.3,flaky
122.252.179.66,5678,,,KH,Phnom Penh,,22.2,false,17.6,16.2,unstable
43.206.240.252,7636,,,JP,Tokyo,,9.6,false,6.7,8.8,unstable
121.43.109.88,8085,,,CN,Hangzhou,,4.4,false,5.9,3.6,unstable
35.183.127.162,12913,,,CA,Montreal,,12.9,false,11.1,11.1,unstable
43.208.237.116,18560,,,TH,Bangkok,,12.4,false,0.0,7.7,unstable
13.206.73.237,375,,,IN,Mumbai,,13.2,false,11.1,8.0,unstable
51.49.153.183,20000,,,ES,Zaragoza,,14.1,false,23.5,9.5,unstable
196.251.193.252,8082,,,ZA,Brits,,5.2,false,5.9,6.1,unstable
8.137.62.53,999,,,CN,Chengdu,,8.4,false,11.1,4.9,unstable
165.99.56.134,3125,,,ID,,,6.1,false,11.8,12.6,unstable
203.142.71.54,8080,,,ID,South Tangerang,,5.6,false,11.8,9.9,unstable
47.120.0.231,8181,,,CN,Shenzhen,,7.6,false,0.0,5.5,unstable
103.143.39.97,1111,,,IN,,,19.9,false,55.0,33.9,unstable
43.207.141.180,10869,,,JP,Tokyo,,13.0,false,5.9,10.5,unstable
13.48.13.125,43266,,,SE,Stockholm,,14.5,false,6.7,8.0,unstable
43.208.243.207,30083,,,TH,Bangkok,,16.0,false,11.8,11.8,unstable
54.253.167.61,9680,,,AU,Sydney,,13.9,false,0.0,11.4,unstable
43.199.29.225,9999,,,HK,Hong Kong,,12.0,false,0.0,10.9,unstable
43.198.94.82,8800,,,HK,Hong Kong,,8.0,false,5.9,7.7,unstable
151.241.217.102,1080,,,CH,Zurich,,64.6,false,57.9,64.6,flaky
80.191.40.133,5678,,,IR,,,6.0,false,17.6,8.2,unstable
8.220.205.172,1080,,,KR,Seoul,,7.2,false,0.0,3.7,unstable
16.26.143.154,6713,,,AU,Melbourne,,11.9,false,5.6,9.6,unstable
15.229.231.89,15818,,,BR,Sao Paulo,,14.5,false,11.8,8.2,unstable
16.26.154.68,37238,,,AU,Melbourne,,12.1,false,0.0,9.6,unstable
47.251.74.38,1000,,,US,,,6.8,false,5.9,4.1,unstable
85.214.107.177,80,,,DE,,,54.9,false,11.8,51.6,flaky
8.138.125.130,9004,,,CN,Guangzhou,,5.0,false,11.8,4.1,unstable
220.132.41.160,1088,,,TW,Taichung,,19.8,false,21.1,19.4,unstable
43.203.140.58,3627,,,KR,Incheon,,15.0,false,16.7,9.6,unstable
195.133.53.59,10809,,,RU,Novosibirsk,,62.0,false,0.0,56.9,flaky
185.68.184.235,3128,,,DE,Frankfurt am Main,,43.8,false,55.6,44.5,unstable
54.180.117.151,58259,,,KR,Incheon,,14.2,false,11.8,7.7,unstable
142.112.52.229,8443,,,CA,Montreal,,4.2,false,6.3,2.6,unstable
13.41.196.179,32969,,,GB,City of London,,11.7,false,5.9,13.2,unstable
118.70.67.11,1080,,,VN,Hanoi,,21.2,false,22.2,20.2,unstable
15.164.225.200,51739,,,KR,Incheon,,14.4,false,0.0,12.3,unstable
3.99.158.157,9294,,,CA,Montreal,,12.0,false,5.9,11.5,unstable
185.30.43.65,60606,,,RU,,,12.6,false,17.6,11.6,unstable
16.18.37.186,3838,,,CH,Zurich,,13.6,false,11.8,15.1,unstable
103.88.239.122,82,,,IN,Hyderabad,,11.7,false,5.9,11.0,unstable
18.170.25.193,59665,,,GB,City of London,,15.9,false,0.0,9.5,unstable
103.173.162.87,8818,,,ID,,,34.7,false,17.6,34.4,unstable
43.207.132.28,9683,,,JP,Tokyo,,10.8,false,5.9,10.8,unstable
203.77.239.219,50574,,,ID,Jakarta,,8.6,false,0.0,8.9,unstable
54.255.249.161,9782,,,SG,Singapore,,13.9,false,0.0,8.8,unstable
13.51.196.44,3128,,,SE,Stockholm,,14.0,false,17.6,8.7,unstable
15.160.132.166,6834,,,IT,Milan,,14.4,false,0.0,10.5,unstable
43.203.140.58,58499,,,KR,Incheon,,10.2,false,0.0,5.7,unstable
15.152.75.215,52704,,,JP,Osaka,,13.4,false,16.7,10.7,unstable
176.88.65.187,8080,,,TR,Kilis,,14.9,false,57.9,28.6,unstable
51.84.101.19,47856,,,IL,Tel Aviv,,12.1,false,11.8,9.6,unstable
54.206.129.120,17192,,,AU,Sydney,,12.2,false,5.6,7.1,unstable
54.253.167.61,52326,,,AU,Sydney,,12.5,false,0.0,8.1,unstable
51.49.153.183,27,,,ES,Zaragoza,,12.3,false,6.3,10.5,unstable
18.228.228.159,17051,,,BR,Sao Paulo,,12.7,false,11.8,12.6,unstable
219.151.177.52,18255,,,CN,,,85.4,false,75.0,72.1,flaky
160.19.19.139,8097,,,ID,,,21.7,false,61.9,65.1,flaky
8.215.12.103,8005,,,ID,Jakarta,,5.7,false,11.8,4.3,unstable
118.69.176.114,8080,,,VN,Ho Chi Minh City,,17.2,false,42.1,27.2,unstable
16.18.37.186,47262,,,CH,Zurich,,11.5,false,11.8,13.9,unstable
47.251.74.38,8009,,,US,,,6.8,false,0.0,4.3,unstable
13.245.171.157,28277,,,ZA,Cape Town,,11.2,false,16.7,10.9,unstable
39.102.214.208,9080,,,CN,Beijing,,9.9,false,0.0,5.8,unstable
51.84.101.19,16031,,,IL,Tel Aviv,,12.1,false,6.3,8.0,unstable
180.191.98.122,5050,,,PH,Makati City,,28.2,false,17.6,39.0,unstable
40.176.175.23,49908,,,CA,Calgary,,14.9,false,11.8,15.3,unstable
103.191.165.171,8181,,,ID,Subang,,15.6,false,52.6,25.5,unstable
43.206.240.252,34660,,,JP,Tokyo,,11.7,false,5.6,8.2,unstable
13.246.6.135,10612,,,ZA,Cape Town,,11.8,false,11.8,9.8,unstable
103.130.70.253,83,,,IN,,,9.2,false,5.9,18.8,unstable
54.180.117.151,24530,,,KR,Incheon,,12.5,false,16.7,9.6,unstable
13.208.166.217,40827,,,JP,Osaka,,14.7,false,6.3,14.8,unstable
43.198.22.151,20071,,,HK,Hong Kong,,14.6,false,6.3,13.4,unstable
43.208.134.144,53253,,,TH,Bangkok,,10.6,false,6.3,9.3,unstable
16.51.148.102,9378,,,AU,Melbourne,,16.0,false,5.9,6.5,unstable
54.255.249.161,1744,,,SG,Singapore,,13.5,false,11.8,10.4,unstable
13.235.42.151,55803,,,IN,Mumbai,,12.6,false,5.9,7.1,unstable
190.103.205.253,9097,,,AR,Pigue,,19.9,false,17.6,28.5,unstable
13.212.26.15,1364,,,SG,Singapore,,12.5,false,11.8,9.6,unstable
38.211.24.186,8080,,,ID,Bandung,,21.0,false,38.9,33.0,unstable
15.161.59.54,32407,,,IT,Milan,,10.7,false,0.0,11.8,unstable
43.208.237.116,34169,,,TH,Bangkok,,15.3,false,6.3,7.6,unstable
103.1.50.45,3125,,,ID,,,8.8,false,17.6,11.8,unstable
103.214.251.53,8080,,,ID,,,22.0,false,55.0,44.8,unstable
185.79.243.153,38431,,,PL,Myszkow,,12.5,false,5.6,15.9,unstable
40.176.175.23,48667,,,CA,Calgary,,14.2,false,11.8,15.6,unstable
202.40.179.18,4145,,,BD,Dhaka,,18.6,false,12.5,20.2,unstable
149.129.255.179,1081,,,ID,Jakarta,,5.4,false,0.0,4.9,unstable
103.67.84.74,8080,,,ID,,,14.2,false,33.3,20.5,unstable
13.245.171.157,25393,,,ZA,Cape Town,,13.1,false,0.0,12.9,unstable
108.170.12.14,80,,,US,Phoenix,,12.2,false,0.0,14.4,unstable
35.78.252.142,12858,,,JP,Tokyo,,15.8,false,6.3,9.3,unstable
56.155.73.159,38050,,,JP,Osaka,,11.6,false,0.0,9.1,unstable
185.132.1.221,4145,,,UA,Odesa,,14.0,false,5.9,11.6,unstable
16.28.32.67,12354,,,ZA,Cape Town,,15.5,false,6.3,14.2,unstable
15.161.131.175,7298,,,IT,Milan,,15.2,false,5.9,10.6,unstable
43.200.179.23,34132,,,KR,Incheon,,13.2,false,11.8,12.6,unstable
8.211.200.183,84,,,GB,London,,6.5,false,11.1,4.6,unstable
3.127.27.51,10382,,,DE,Frankfurt am Main,,8.9,false,11.8,9.3,unstable
51.84.101.19,13605,,,IL,Tel Aviv,,13.8,false,11.8,9.6,unstable
177.131.29.214,4153,,,BR,Abaetetuba,,5.4,false,0.0,5.5,unstable
43.205.113.210,496,,,IN,Mumbai,,9.5,false,0.0,12.3,unstable
102.209.18.96,8080,,,KE,Nairobi,,13.1,false,16.7,20.8,unstable
43.198.94.82,23623,,,HK,Hong Kong,,10.0,false,0.0,5.7,unstable
103.231.105.158,4145,,,PS,,,8.2,false,0.0,9.9,unstable
16.52.81.236,17409,,,CA,Montreal,,13.8,false,6.3,8.8,unstable
15.160.132.166,37790,,,IT,Milan,,10.9,false,11.8,12.5,unstable
47.82.121.250,1011,,,HK,Hong Kong,,14.2,false,0.0,10.2,unstable
47.107.142.198,3129,,,CN,Shenzhen,,11.1,false,5.9,6.3,unstable
205.235.1.39,999,,,EC,Guayaquil,,15.5,false,27.8,25.4,unstable
54.253.183.151,37667,,,AU,Sydney,,12.9,false,0.0,7.8,unstable
185.174.208.195,8080,,,XK,Pristina,,22.7,false,55.0,43.2,unstable
43.207.141.180,15886,,,JP,Tokyo,,11.1,false,0.0,7.4,unstable
8.211.195.173,8443,,,GB,London,,6.4,false,5.9,6.1,unstable
16.26.143.154,48667,,,AU,Melbourne,,14.1,false,0.0,7.4,unstable
54.206.129.120,45634,,,AU,Sydney,,16.4,false,26.3,12.0,unstable
47.92.82.167,1080,,,CN,Beijing,,6.4,false,5.9,5.0,unstable
103.191.219.129,3128,,,ID,Kuningan,,18.1,false,33.3,44.2,unstable
43.205.242.234,8008,,,IN,Mumbai,,11.0,false,5.9,13.0,unstable
8.221.138.111,8080,,,JP,Tokyo,,4.6,false,6.3,5.2,unstable
47.116.181.146,2000,,,CN,Shanghai,,6.4,false,0.0,5.5,unstable
103.86.116.193,1080,,,ID,Lenteng,,15.6,false,12.5,15.5,unstable
185.133.239.244,32784,,,DE,,,20.6,false,27.8,16.1,unstable
200.24.159.158,999,,,EC,Cuenca,,25.2,false,27.8,26.1,unstable
103.197.242.106,1080,,,KH,,,15.1,false,27.8,19.9,unstable
51.49.153.183,49599,,,ES,Zaragoza,,10.6,false,18.8,11.8,unstable
3.19.213.118,35173,,,US,Columbus,,8.6,false,6.3,8.7,unstable
8.213.128.6,9002,,,KR,Seoul,,4.6,false,5.9,4.0,unstable
103.105.76.94,3125,,,ID,,,6.2,false,11.8,6.4,unstable
103.155.168.169,8299,,,ID,,,9.4,false,17.6,18.9,unstable
103.155.168.96,8299,,,ID,,,8.5,false,33.3,18.0,unstable
35.78.212.217,14680,,,JP,Tokyo,,14.6,false,11.8,11.0,unstable
43.208.237.116,8339,,,TH,Bangkok,,15.5,false,11.1,7.3,unstable
176.88.166.215,1080,,,TR,Kilis,,15.2,false,0.0,16.6,unstable
18.231.126.121,17943,,,BR,Sao Paulo,,19.5,false,0.0,25.0,unstable
103.169.139.4,8081,,,ID,,,8.6,false,33.3,18.2,unstable
103.209.88.74,8080,,,IN,Guntur,,6.3,false,16.7,10.9,unstable
202.136.82.119,8080,,,ID,,,12.2,false,38.9,26.1,unstable
198.15.30.206,8080,,,ID,Pamekasan,,35.9,false,38.9,38.5,unstable
13.235.42.151,42321,,,IN,Mumbai,,12.5,false,5.9,7.2,unstable
103.160.182.35,8082,,,ID,,,37.1,false,47.4,40.3,unstable
8.221.139.222,3128,,,JP,Tokyo,,6.6,false,0.0,2.9,unstable
202.159.35.84,9933,,,ID,Jakarta,,14.8,false,36.8,30.3,unstable
47.109.83.196,8888,,,CN,Chengdu,,6.1,false,6.3,3.2,unstable
39.102.214.152,6379,,,CN,Beijing,,9.7,false,6.3,5.5,unstable
58.242.190.79,8092,,,CN,,,8.8,false,0.0,12.5,unstable
51.79.207.21,8080,,,SG,Singapore,,8.3,false,5.9,9.1,unstable
183.178.50.58,8080,,,HK,,,13.6,false,27.8,22.7,unstable
51.255.131.164,3010,,,FR,,,31.0,false,36.8,20.7,unstable
31.148.13.96,1080,,,RU,Moscow,,11.9,false,22.2,15.6,unstable
152.32.68.171,65535,,,PH,Quezon City,,17.1,false,6.3,19.6,unstable
47.120.0.231,8333,,,CN,Shenzhen,,7.7,false,5.9,5.8,unstable
8.211.195.139,8081,,,GB,London,,5.5,false,5.9,4.0,unstable
38.183.145.248,3125,,,ID,Bekasi,,7.0,false,11.8,6.9,unstable
165.101.231.153,8080,,,ID,,,25.8,false,31.6,41.9,unstable
111.119.162.248,10936,,,PK,,,18.7,false,0.0,18.2,unstable
13.48.13.125,43485,,,SE,Stockholm,,12.6,false,11.1,6.0,unstable
39.102.210.176,10000,,,CN,Beijing,,6.7,false,0.0,7.7,unstable
149.86.206.27,8080,,,IT,,,12.1,false,5.9,16.9,unstable
8.146.200.53,8086,,,CN,Beijing,,10.2,false,11.8,7.3,unstable
8.134.149.133,8118,,,CN,Guangzhou,,8.8,false,11.8,8.3,unstable
47.107.142.198,50,,,CN,Shenzhen,,11.5,false,5.9,6.6,unstable
18.188.53.175,31,,,US,Columbus,,10.6,false,17.6,7.1,unstable
103.86.1.25,4145,,,IN,Bengaluru,,6.9,false,0.0,7.4,unstable
193.106.57.96,5678,,,UA,Kyiv,,15.3,false,18.8,15.9,unstable
38.191.194.242,999,,,CO,Medellin,,11.5,false,5.9,11.5,unstable
13.41.196.179,6078,,,GB,City of London,,12.4,false,11.8,9.9,unstable
16.26.99.200,30523,,,AU,Melbourne,,9.1,false,11.8,8.5,unstable
103.48.68.171,83,,,US,,,9.7,false,6.3,14.3,unstable
118.145.141.251,44183,,,CN,,,38.6,false,55.0,38.6,unstable
3.19.213.118,3352,,,US,Columbus,,11.9,false,6.3,10.2,unstable
8.215.15.163,1337,,,ID,Jakarta,,5.9,false,6.3,4.7,unstable
85.198.81.83,1080,,,RU,Moscow,,23.4,false,11.8,8.5,unstable
108.136.140.236,40554,,,ID,Jakarta,,13.9,false,0.0,6.6,unstable
185.129.202.34,5678,,,IR,,,4.1,false,0.0,4.8,unstable
39.104.69.76,8008,,,CN,Beijing,,9.7,false,5.6,5.8,unstable
39.102.214.152,1111,,,CN,Beijing,,7.7,false,5.9,6.6,unstable
15.135.215.62,9357,,,AU,Sydney,,9.5,false,5.9,7.1,unstable
104.161.23.122,5034,,,US,,,23.2,false,22.2,31.1,unstable
79.106.33.26,8079,,,AL,Tirana,,12.1,false,23.5,25.3,unstable
8.221.139.222,5060,,,JP,Tokyo,,6.8,false,6.3,2.9,unstable
103.36.11.18,8199,,,ID,Serang,,13.3,false,33.3,10.2,unstable
103.151.17.209,8080,,,IN,,,16.6,false,11.8,27.8,unstable
36.66.242.118,8080,,,ID,Jakarta,,12.8,false,11.8,24.7,unstable
188.113.182.218,1080,,,RU,Yuzhno-Sakhalinsk,,20.0,false,11.8,16.4,unstable
47.252.18.37,8000,,,US,,,8.0,false,0.0,2.6,unstable
154.18.220.190,5678,,,MM,Yangon,,37.4,false,38.9,40.8,unstable
190.94.213.23,999,,,VE,Caracas,,7.5,false,6.3,16.1,unstable
47.91.120.190,1234,,,AE,Dubai,,7.6,false,5.9,8.6,unstable
103.155.130.134,8082,,,IN,Mumbai,,26.9,false,38.9,41.1,unstable
37.230.57.128,999,,,PY,Ciudad del Este,,11.4,false,23.5,24.6,unstable
103.180.123.27,8080,,,ID,Duren Tiga,,12.1,false,17.6,24.9,unstable
131.222.253.236,8080,,,TR,Istanbul,,18.0,false,22.2,28.6,unstable
109.232.1.31,8080,,,IR,Isfahan,,30.3,false,0.0,6.9,unstable
43.218.124.29,17568,,,ID,Jakarta,,13.1,false,17.6,7.6,unstable
101.255.137.49,80,,,ID,Jakarta,,8.5,false,17.6,19.8,unstable
47.251.87.74,8060,,,US,,,8.3,false,6.3,4.9,unstable
185.32.4.126,4153,,,PL,,,11.0,false,0.0,12.1,unstable
54.255.249.161,58982,,,SG,Singapore,,12.8,false,5.9,9.3,unstable
39.102.210.176,1081,,,CN,Beijing,,7.4,false,11.8,6.6,unstable
15.135.215.62,8377,,,AU,Sydney,,14.3,false,5.9,7.4,unstable
43.206.240.252,83,,,JP,Tokyo,,8.1,false,6.3,8.0,unstable
103.48.68.126,84,,,US,,,7.3,false,0.0,7.2,unstable
47.106.75.125,8008,,,CN,Shenzhen,,10.9,false,0.0,8.6,unstable
39.100.88.89,9080,,,CN,Beijing,,8.0,false,11.8,5.2,unstable
13.38.217.179,25607,,,FR,Paris,,13.8,false,0.0,3.7,unstable
47.238.134.126,3128,,,HK,Hong Kong,,4.6,false,6.3,4.6,unstable
8.221.138.111,3129,,,JP,Tokyo,,7.3,false,0.0,3.8,unstable
18.60.247.31,5591,,,IN,Hyderabad,,13.9,false,5.9,7.7,unstable
158.46.23.102,10080,,,RU,Novokuznetsk,,37.8,false,55.0,37.0,unstable
39.102.213.3,3129,,,CN,Beijing,,7.9,false,6.3,8.8,unstable
13.60.163.108,8082,,,SE,Stockholm,,13.1,false,5.9,9.9,unstable
103.217.173.142,8080,,,ID,,,34.5,false,33.3,30.6,unstable
123.0.26.154,10000,,,BD,Dhaka,,20.2,false,29.4,33.2,unstable
185.133.239.244,16299,,,DE,,,23.2,false,5.6,18.3,unstable
181.119.111.59,999,,,GT,Guatemala City,,15.8,false,22.2,34.6,unstable
46.8.60.34,1080,,,RU,Krasnodar,,16.0,false,11.8,22.7,unstable
152.53.209.196,8889,,,AT,,,47.9,false,0.0,47.9,unstable
103.161.69.252,2698,,,BD,Chittagong,,35.5,false,55.0,52.0,flaky
8.212.165.164,5094,,,PH,Manila,,6.1,false,0.0,2.9,unstable
188.166.103.187,3128,,,NL,Amsterdam,,38.7,false,0.0,38.7,unstable
13.206.73.237,19365,,,IN,Mumbai,,8.9,false,0.0,7.9,unstable
103.167.156.202,8084,,,ID,Pemalang,,22.9,false,42.1,42.5,unstable
47.251.73.54,9898,,,US,,,6.1,false,0.0,4.1,unstable
119.235.50.78,4153,,,IN,Hyderabad,,27.7,false,23.5,23.5,unstable
139.255.5.98,443,,,ID,Bekasi,,8.9,false,23.5,12.4,unstable
194.87.35.217,40001,,,NL,Dronten,,46.9,false,0.0,43.0,unstable
16.26.143.154,7271,,,AU,Melbourne,,13.8,false,11.8,6.5,unstable
197.255.125.12,80,,,GH,Accra,,45.7,false,0.0,32.2,unstable
46.173.211.221,12880,,,RU,,,11.3,false,17.6,21.4,unstable
45.135.165.102,443,,,DE,Frankfurt am Main,,11.1,false,17.6,25.3,unstable
45.188.167.25,999,,,MX,Brisenas de Matamoros,,9.1,false,11.8,17.4,unstable
13.60.163.108,30893,,,SE,Stockholm,,14.0,false,0.0,5.9,unstable
103.86.117.58,8080,,,ID,Lenteng,,12.3,false,33.3,21.0,unstable
