ip,port,protocols,anonymity,country,city,latency_ms,uptime_pct,alive,uptime_24h,uptime_7d,reliability
131.153.163.138,30121,http,elite,US,Ashburn,61774,25.0,true,25.0,25.0,reviving
131.153.163.139,36756,http,elite,US,Ashburn,61810,15.2,true,33.3,15.2,reviving
131.153.163.139,36482,http,elite,US,Ashburn,61819,13.6,true,27.3,13.6,reviving
131.153.163.138,36661,http,elite,US,Ashburn,61842,23.9,true,41.7,23.9,reviving
131.153.162.76,20097,http,elite,US,Ashburn,61852,17.4,true,25.0,17.4,reviving
131.153.163.139,37892,http,elite,US,Ashburn,61856,22.2,true,50.0,22.2,unstable
131.153.163.139,33671,http,elite,US,Ashburn,61888,31.2,true,36.4,31.3,reviving
131.153.163.138,37092,http,elite,US,Ashburn,61890,15.6,true,27.3,15.6,reviving
131.153.163.139,35905,http,elite,US,Ashburn,61893,28.6,true,33.3,28.6,reviving
131.153.163.138,31025,http,elite,US,Ashburn,61904,6.8,true,18.2,6.8,reviving
131.153.163.170,35846,http,elite,US,Ashburn,61912,13.8,true,16.7,13.8,reviving
174.138.165.204,32500,http,elite,US,Phoenix,61929,16.0,true,18.2,16.0,reviving
131.153.162.76,35836,http,elite,US,Ashburn,61965,40.6,true,41.7,40.6,reviving
131.153.163.139,33145,http,elite,US,Ashburn,61984,11.1,true,25.0,11.1,reviving
131.153.163.141,35077,http,elite,US,Ashburn,61998,27.8,true,25.0,27.8,reviving
131.153.163.141,35871,http,elite,US,Ashburn,62022,31.6,true,33.3,31.6,reviving
131.153.163.138,38905,http,elite,US,Ashburn,62046,4.7,true,9.1,4.7,reviving
131.153.163.139,37943,http,elite,US,Ashburn,62069,15.9,true,36.4,15.9,reviving
131.153.163.141,30375,http,elite,US,Ashburn,62094,13.3,true,18.2,13.3,reviving
131.153.163.141,37598,http,elite,US,Ashburn,62101,40.4,true,58.3,40.4,reviving
131.153.163.138,35682,http,elite,US,Ashburn,62123,6.7,true,16.7,6.7,reviving
131.153.162.76,30810,http,elite,US,Ashburn,62162,32.4,true,25.0,32.4,reviving
94.233.120.194,1080,socks5,elite,RU,,62171,23.2,true,25.0,18.9,reviving
131.153.187.18,37739,http,elite,US,Ashburn,62172,37.5,true,37.5,37.5,reviving
131.153.162.76,31606,http,elite,US,Ashburn,62174,13.3,true,16.7,13.3,reviving
131.153.163.141,38377,http,elite,US,Ashburn,62231,22.2,true,27.3,22.2,reviving
131.153.163.138,35008,http,elite,US,Ashburn,62243,20.0,true,9.1,20.0,reviving
131.153.163.141,38326,http,elite,US,Ashburn,62281,15.6,true,33.3,15.6,reviving
131.153.187.18,32159,http,elite,US,Ashburn,62303,66.7,true,66.7,66.7,reviving
131.153.163.138,37957,http,elite,US,Ashburn,62307,23.9,true,50.0,23.9,unstable
131.153.163.138,31107,http,elite,US,Ashburn,62338,6.5,true,16.7,6.5,reviving
131.153.162.76,20463,http,elite,US,Ashburn,62340,25.0,true,27.3,25.0,reviving
131.153.163.141,36715,http,elite,US,Ashburn,62347,21.7,true,46.2,21.7,reviving
131.153.163.170,34865,http,elite,US,Ashburn,62358,6.8,true,18.2,6.8,reviving
128.199.247.154,8080,http,transparent,SG,Singapore,62362,44.6,true,66.7,48.1,reviving
131.153.163.141,36547,http,elite,US,Ashburn,62381,13.6,true,18.2,13.6,reviving
131.153.163.138,30283,http,elite,US,Ashburn,62392,21.7,true,41.7,21.7,reviving
131.153.163.138,36542,http,elite,US,Ashburn,62420,21.7,true,41.7,21.7,reviving
103.242.105.245,3125,http,transparent,ID,,62439,7.5,true,9.1,7.1,reviving
131.153.163.139,35859,http,elite,US,Ashburn,62480,15.6,true,36.4,15.6,reviving
131.153.163.138,37508,http,elite,US,Ashburn,62516,22.6,true,33.3,22.6,reviving
131.153.163.170,33999,http,elite,US,Ashburn,62537,66.7,true,66.7,66.7,reviving
174.138.162.35,23766,http,elite,US,Phoenix,62549,68.0,true,50.0,68.0,reviving
131.153.163.139,33558,http,elite,US,Ashburn,62582,8.9,true,25.0,8.9,reviving
131.153.163.138,31845,http,elite,US,Ashburn,62586,15.6,true,27.3,15.6,reviving
131.153.163.138,31547,http,elite,US,Ashburn,62637,15.2,true,16.7,15.2,reviving
131.153.163.139,37657,http,elite,US,Ashburn,62637,11.1,true,27.3,11.1,reviving
15.195.54.165,80,http,elite,CA,Windsor,62654,16.5,true,33.3,16.0,reviving
131.153.163.140,55226,http,elite,US,Ashburn,62705,23.3,true,25.0,23.3,reviving
131.153.163.141,38033,http,elite,US,Ashburn,62724,13.3,true,25.0,13.3,reviving
131.153.163.139,33862,http,elite,US,Ashburn,62743,9.8,true,9.1,9.8,reviving
131.153.163.139,31992,http,elite,US,Ashburn,62748,6.7,true,9.1,6.7,reviving
131.153.163.170,33171,http,elite,US,Ashburn,62756,15.9,true,27.3,15.9,reviving
131.153.163.138,36731,http,elite,US,Ashburn,62771,12.1,true,18.2,12.1,reviving
131.153.162.76,37672,http,elite,US,Ashburn,62813,17.2,true,25.0,17.2,reviving
131.153.162.76,31098,http,elite,US,Ashburn,62864,33.3,true,41.7,33.3,reviving
131.153.163.141,30272,http,elite,US,Ashburn,62904,11.1,true,36.4,11.1,reviving
131.153.163.138,30031,http,elite,US,Ashburn,62941,21.7,true,33.3,21.7,reviving
131.153.163.141,33948,http,elite,US,Ashburn,62945,18.8,true,16.7,18.8,reviving
131.153.163.139,35615,http,elite,US,Ashburn,62946,11.1,true,25.0,11.1,reviving
131.153.163.141,36613,http,elite,US,Ashburn,62958,31.2,true,33.3,31.3,reviving
131.153.163.141,32561,http,elite,US,Ashburn,62962,13.3,true,27.3,13.3,reviving
131.153.163.138,36525,http,elite,US,Ashburn,62968,9.1,true,25.0,9.1,reviving
131.153.163.141,37248,http,elite,US,Ashburn,62968,13.3,true,33.3,13.3,reviving
131.153.187.18,35170,http,elite,US,Ashburn,62982,34.1,true,33.3,34.1,reviving
74.208.207.247,2095,http,anonymous,US,,62998,49.7,true,76.9,39.2,unstable
131.153.163.141,35136,http,elite,US,Ashburn,63037,15.2,true,25.0,15.2,reviving
131.153.163.138,33409,http,elite,US,Ashburn,63057,20.0,true,18.2,20.0,reviving
131.153.163.139,36489,http,elite,US,Ashburn,63089,29.8,true,53.8,29.8,reviving
131.153.163.141,38666,http,elite,US,Ashburn,63142,15.9,true,33.3,15.9,reviving
131.153.163.141,30466,http,elite,US,Ashburn,63148,40.0,true,41.7,40.0,reviving
131.153.163.139,37994,http,elite,US,Ashburn,63186,15.9,true,41.7,15.9,unstable
131.153.163.138,37476,http,elite,US,Ashburn,63214,27.8,true,16.7,27.8,reviving
131.153.163.141,35954,http,elite,US,Ashburn,63223,19.6,true,27.3,19.6,reviving
131.153.187.18,30647,http,elite,US,Ashburn,63226,66.7,true,66.7,66.7,reviving
131.153.163.138,36362,http,elite,US,Ashburn,63242,13.6,true,25.0,13.6,reviving
131.153.163.141,33935,http,elite,US,Ashburn,63265,8.9,true,9.1,8.9,reviving
174.138.165.206,20535,http,elite,US,Phoenix,63314,1.4,true,100.0,9.1,reviving
131.153.163.139,32401,http,elite,US,Ashburn,63431,13.3,true,33.3,13.3,reviving
131.153.187.18,32486,http,elite,US,Ashburn,63475,50.0,true,50.0,50.0,reviving
131.153.163.138,30035,http,elite,US,Ashburn,63501,15.2,true,25.0,15.2,reviving
131.153.163.139,37641,http,elite,US,Ashburn,63523,15.9,true,27.3,15.9,reviving
131.153.163.141,36344,http,elite,US,Ashburn,63542,26.7,true,27.3,26.7,reviving
131.153.163.138,38697,http,elite,US,Ashburn,63551,20.0,true,33.3,20.0,reviving
131.153.163.138,37390,http,elite,US,Ashburn,63560,27.3,true,50.0,27.3,reviving
131.153.163.138,37331,http,elite,US,Ashburn,63566,43.8,true,46.2,43.8,unstable
131.153.162.76,22276,http,elite,US,Ashburn,63573,19.6,true,18.2,19.6,reviving
131.153.163.170,34920,http,elite,US,Ashburn,63581,13.6,true,27.3,13.6,reviving
131.153.163.139,34349,http,elite,US,Ashburn,63599,8.9,true,16.7,8.9,reviving
131.153.163.138,31914,http,elite,US,Ashburn,63612,15.6,true,18.2,15.6,reviving
131.153.163.141,31918,http,elite,US,Ashburn,63616,11.1,true,18.2,11.1,reviving
131.153.163.141,34232,http,elite,US,Ashburn,63747,17.8,true,33.3,17.8,reviving
131.153.163.140,52231,http,elite,US,Ashburn,63755,25.7,true,9.1,25.7,reviving
131.153.163.141,32481,http,elite,US,Ashburn,63755,22.2,true,33.3,22.2,reviving
131.153.163.139,35638,http,elite,US,Ashburn,63764,13.3,true,18.2,13.3,reviving
131.153.163.170,36983,http,elite,US,Ashburn,63778,17.8,true,9.1,17.8,reviving
131.153.163.141,32146,http,elite,US,Ashburn,63786,21.2,true,33.3,21.2,reviving
131.153.162.76,33778,http,elite,US,Ashburn,63815,17.6,true,9.1,17.6,reviving
131.153.163.138,32749,http,elite,US,Ashburn,63819,4.5,true,9.1,4.5,reviving
131.153.163.138,30597,http,elite,US,Ashburn,63876,19.6,true,50.0,19.6,reviving
131.153.163.138,37574,http,elite,US,Ashburn,63878,19.6,true,33.3,19.6,reviving
131.153.163.141,33871,http,elite,US,Ashburn,63910,12.9,true,16.7,12.9,reviving
131.153.163.139,31212,http,elite,US,Ashburn,63995,13.3,true,27.3,13.3,reviving
131.153.163.139,34196,http,elite,US,Ashburn,64024,11.4,true,9.1,11.4,reviving
131.153.163.138,30172,http,elite,US,Ashburn,64028,15.2,true,33.3,15.2,reviving
131.153.163.138,37747,http,elite,US,Ashburn,64084,15.6,true,18.2,15.6,reviving
131.153.163.138,33105,http,elite,US,Ashburn,64137,13.0,true,30.8,13.0,reviving
131.153.163.141,31894,http,elite,US,Ashburn,64143,11.1,true,25.0,11.1,reviving
131.153.163.141,35066,http,elite,US,Ashburn,64147,19.6,true,30.8,19.6,reviving
46.146.220.180,1080,socks5,elite,RU,Perm,64151,17.7,true,41.7,22.4,unstable
131.153.162.76,31525,http,elite,US,Ashburn,64178,21.7,true,27.3,21.7,reviving
131.153.163.139,30424,http,elite,US,Ashburn,64182,15.2,true,25.0,15.2,reviving
131.153.163.138,32648,http,elite,US,Ashburn,64296,15.2,true,41.7,15.2,unstable
131.153.163.141,33060,http,elite,US,Ashburn,64338,23.5,true,9.1,23.5,reviving
131.153.163.138,35940,http,elite,US,Ashburn,64402,17.8,true,27.3,17.8,reviving
131.153.163.138,34985,http,elite,US,Ashburn,64407,8.9,true,16.7,8.9,reviving
131.153.163.172,37782,http,elite,US,Ashburn,64410,11.4,true,18.2,11.4,reviving
131.153.163.170,30358,http,elite,US,Ashburn,64413,30.0,true,37.5,30.0,reviving
131.153.163.141,30338,http,elite,US,Ashburn,64436,21.7,true,50.0,21.7,reviving
131.153.163.139,34012,http,elite,US,Ashburn,64456,13.3,true,18.2,13.3,reviving
131.153.163.141,37453,http,elite,US,Ashburn,64462,11.1,true,9.1,11.1,reviving
131.153.163.138,32704,http,elite,US,Ashburn,64482,13.0,true,18.2,13.0,reviving
131.153.163.139,37779,http,elite,US,Ashburn,64492,15.9,true,18.2,15.9,reviving
131.153.163.138,31115,http,elite,US,Ashburn,64494,8.9,true,25.0,8.9,reviving
131.153.163.141,30926,http,elite,US,Ashburn,64519,10.9,true,33.3,10.9,reviving
131.153.163.141,37467,http,elite,US,Ashburn,64542,19.6,true,50.0,19.6,reviving
131.153.163.138,34030,http,elite,US,Ashburn,64572,17.8,true,41.7,17.8,unstable
139.159.97.82,10900,http,anonymous,CN,,64601,72.3,true,33.3,73.7,reviving
131.153.163.138,36758,http,elite,US,Ashburn,64608,15.6,true,41.7,15.6,reviving
131.153.162.76,33538,http,elite,US,Ashburn,64614,10.0,true,18.2,10.0,reviving
131.153.163.141,39288,http,elite,US,Ashburn,64624,6.7,true,18.2,6.7,reviving
131.153.163.139,30382,http,elite,US,Ashburn,64645,13.3,true,33.3,13.3,reviving
131.153.162.76,36407,http,elite,US,Ashburn,64687,33.3,true,33.3,33.3,reviving
131.153.163.138,38660,http,elite,US,Ashburn,64687,20.0,true,41.7,20.0,reviving
131.153.163.138,38280,http,elite,US,Ashburn,64716,8.9,true,16.7,8.9,reviving
131.153.162.76,32404,http,elite,US,Ashburn,64783,17.9,true,9.1,17.9,reviving
131.153.163.139,37924,http,elite,US,Ashburn,64785,20.0,true,41.7,20.0,reviving
131.153.162.76,30644,http,elite,US,Ashburn,64788,17.8,true,25.0,17.8,reviving
131.153.162.76,33384,http,elite,US,Ashburn,64789,22.2,true,18.2,22.2,reviving
131.153.163.141,30174,http,elite,US,Ashburn,64830,11.4,true,18.2,11.4,reviving
131.153.163.141,36709,http,elite,US,Ashburn,64839,10.9,true,25.0,10.9,reviving
131.153.163.138,38062,http,elite,US,Ashburn,64840,23.7,true,20.0,23.7,reviving
131.153.163.141,30982,http,elite,US,Ashburn,64884,9.1,true,18.2,9.1,reviving
131.153.163.141,32955,http,elite,US,Ashburn,64920,21.3,true,46.2,21.3,reviving
131.153.163.141,34077,http,elite,US,Ashburn,64939,28.6,true,25.0,28.6,reviving
131.153.163.138,36391,http,elite,US,Ashburn,64968,20.0,true,41.7,20.0,reviving
131.153.163.139,30643,http,elite,US,Ashburn,64997,29.2,true,25.0,29.2,reviving
131.153.163.141,37803,http,elite,US,Ashburn,65055,11.1,true,9.1,11.1,reviving
31.56.7.5,110,http,transparent,DE,Frankfurt am Main,65097,47.9,true,50.0,47.9,reviving
131.153.162.76,30531,http,elite,US,Ashburn,65100,23.9,true,33.3,23.9,reviving
131.153.162.76,37054,http,elite,US,Ashburn,65108,13.3,true,18.2,13.3,reviving
131.153.163.139,30848,http,elite,US,Ashburn,65122,13.6,true,27.3,13.6,reviving
131.153.163.141,36901,http,elite,US,Ashburn,65124,13.3,true,27.3,13.3,reviving
131.153.163.141,32541,http,elite,US,Ashburn,65143,11.4,true,25.0,11.4,reviving
131.153.162.76,36890,http,elite,US,Ashburn,65181,21.4,true,16.7,21.4,reviving
131.153.162.76,36823,http,elite,US,Ashburn,65267,28.1,true,41.7,28.1,reviving
131.153.163.141,37975,http,elite,US,Ashburn,65321,26.7,true,25.0,26.7,reviving
131.153.163.141,35876,http,elite,US,Ashburn,65340,26.7,true,36.4,26.7,reviving
131.153.163.138,35961,http,elite,US,Ashburn,65434,17.8,true,25.0,17.8,reviving
131.153.163.139,30138,http,elite,US,Ashburn,65441,21.7,true,33.3,21.7,reviving
131.153.163.141,35708,http,elite,US,Ashburn,65452,26.7,true,25.0,26.7,reviving
131.153.163.138,37474,http,elite,US,Ashburn,65468,21.7,true,41.7,21.7,unstable
131.153.163.138,37228,http,elite,US,Ashburn,65472,17.4,true,25.0,17.4,reviving
131.153.187.18,30419,http,elite,US,Ashburn,65488,88.9,true,88.9,88.9,flaky
131.153.163.138,52613,http,elite,US,Ashburn,65556,29.2,true,33.3,29.2,reviving
131.153.163.141,34165,http,elite,US,Ashburn,65593,4.4,true,9.1,4.4,reviving
131.153.163.138,39490,http,elite,US,Ashburn,65623,41.2,true,50.0,41.2,reviving
131.153.163.141,38274,http,elite,US,Ashburn,65685,13.6,true,27.3,13.6,reviving
131.153.163.139,30497,http,elite,US,Ashburn,65697,29.0,true,41.7,29.0,reviving
131.153.163.138,32239,http,elite,US,Ashburn,65707,41.2,true,41.7,41.2,reviving
131.153.163.139,37236,http,elite,US,Ashburn,65757,45.5,true,55.6,45.5,reviving
131.153.163.141,36409,http,elite,US,Ashburn,65796,17.8,true,33.3,17.8,reviving
131.153.163.139,36412,http,elite,US,Ashburn,65823,13.0,true,27.3,13.0,reviving
131.153.163.139,30925,http,elite,US,Ashburn,65897,15.6,true,41.7,15.6,reviving
131.153.163.141,34303,http,elite,US,Ashburn,65909,11.4,true,18.2,11.4,reviving
131.153.163.139,35123,http,elite,US,Ashburn,65911,13.0,true,18.2,13.0,reviving
131.153.163.138,32783,http,elite,US,Ashburn,65943,15.2,true,50.0,15.2,reviving
131.153.163.138,39009,http,elite,US,Ashburn,65990,22.2,true,33.3,22.2,reviving
131.153.163.139,37696,http,elite,US,Ashburn,66006,26.1,true,50.0,26.1,reviving
131.153.163.141,37029,http,elite,US,Ashburn,66050,9.1,true,18.2,9.1,reviving
131.153.162.76,37125,http,elite,US,Ashburn,66054,17.6,true,16.7,17.6,reviving
131.153.163.139,33174,http,elite,US,Ashburn,66055,8.9,true,16.7,8.9,reviving
131.153.163.139,38308,http,elite,US,Ashburn,66060,9.1,true,27.3,9.1,reviving
131.153.162.76,34040,http,elite,US,Ashburn,66076,15.6,true,18.2,15.6,reviving
131.153.163.141,36804,http,elite,US,Ashburn,66098,11.1,true,18.2,11.1,reviving
131.153.162.76,30738,http,elite,US,Ashburn,66113,11.8,true,8.3,11.8,reviving
131.153.163.138,33237,http,elite,US,Ashburn,66131,11.1,true,8.3,11.1,reviving
131.153.163.141,34322,http,elite,US,Ashburn,66172,11.4,true,33.3,11.4,reviving
131.153.163.139,36885,http,elite,US,Ashburn,66178,55.6,true,61.5,55.6,flaky
131.153.163.138,37072,http,elite,US,Ashburn,66183,21.7,true,33.3,21.7,reviving
131.153.163.138,31128,http,elite,US,Ashburn,66270,6.7,true,9.1,6.7,reviving
131.153.163.138,37642,http,elite,US,Ashburn,66316,13.3,true,33.3,13.3,reviving
131.153.162.76,39293,http,elite,US,Ashburn,66325,10.7,true,18.2,10.7,reviving
131.153.163.170,30022,http,elite,US,Ashburn,66369,17.8,true,18.2,17.8,reviving
131.153.163.139,32587,http,elite,US,Ashburn,66468,13.3,true,33.3,13.3,reviving
131.153.163.139,39048,http,elite,US,Ashburn,66490,19.6,true,33.3,19.6,reviving
131.153.163.141,32825,http,elite,US,Ashburn,66527,13.0,true,25.0,13.0,reviving
131.153.163.141,30623,http,elite,US,Ashburn,66529,18.2,true,50.0,18.2,reviving
131.153.163.139,38047,http,elite,US,Ashburn,66558,15.6,true,25.0,15.6,reviving
131.153.163.170,36878,http,elite,US,Ashburn,66560,13.3,true,8.3,13.3,reviving
131.153.163.141,37550,http,elite,US,Ashburn,66628,20.0,true,33.3,20.0,reviving
131.153.163.141,38381,http,elite,US,Ashburn,66714,24.4,true,61.5,24.4,reviving
131.153.163.141,33356,http,elite,US,Ashburn,66716,15.2,true,27.3,15.2,reviving
131.153.163.139,37445,http,elite,US,Ashburn,66727,11.1,true,25.0,11.1,reviving
131.153.163.138,32210,http,elite,US,Ashburn,66755,31.2,true,27.3,31.3,reviving
131.153.162.76,30538,http,elite,US,Ashburn,66787,25.0,true,27.3,25.0,reviving
131.153.163.139,31805,http,elite,US,Ashburn,66813,11.1,true,18.2,11.1,reviving
131.153.163.139,36964,http,elite,US,Ashburn,66834,21.4,true,25.0,21.4,reviving
131.153.163.139,30328,http,elite,US,Ashburn,66840,30.4,true,27.3,30.4,reviving
131.153.163.139,37245,http,elite,US,Ashburn,66862,17.8,true,27.3,17.8,reviving
131.153.163.141,32733,http,elite,US,Ashburn,66913,11.4,true,27.3,11.4,reviving
131.153.163.141,37522,http,elite,US,Ashburn,66923,25.0,true,33.3,25.0,reviving
131.153.163.139,37210,http,elite,US,Ashburn,66932,21.7,true,50.0,21.7,reviving
131.153.163.138,34653,http,elite,US,Ashburn,66967,6.7,true,8.3,6.7,reviving
131.153.163.139,37973,http,elite,US,Ashburn,66982,17.4,true,50.0,17.4,reviving
131.153.163.141,31939,http,elite,US,Ashburn,67028,15.6,true,41.7,15.6,reviving
131.153.163.138,31262,http,elite,US,Ashburn,67047,15.6,true,25.0,15.6,reviving
131.153.163.170,30670,http,elite,US,Ashburn,67053,15.6,true,27.3,15.6,reviving
131.153.163.141,30430,http,elite,US,Ashburn,67068,4.4,true,8.3,4.4,reviving
131.153.163.141,33676,http,elite,US,Ashburn,67079,6.7,true,9.1,6.7,reviving
131.153.163.141,37356,http,elite,US,Ashburn,67161,17.8,true,27.3,17.8,reviving
131.153.163.141,35968,http,elite,US,Ashburn,67198,19.6,true,33.3,19.6,reviving
131.153.163.141,38100,http,elite,US,Ashburn,67202,11.1,true,9.1,11.1,reviving
131.153.163.141,33987,http,elite,US,Ashburn,67208,8.9,true,16.7,8.9,reviving
131.153.163.141,32664,http,elite,US,Ashburn,67231,9.1,true,9.1,9.1,reviving
131.153.162.76,35186,http,elite,US,Ashburn,67232,27.6,true,33.3,27.6,reviving
131.153.163.139,30188,http,elite,US,Ashburn,67234,28.3,true,66.7,28.3,unstable
131.153.163.138,37402,http,elite,US,Ashburn,67260,37.5,true,33.3,37.5,reviving
131.153.163.138,30175,http,elite,US,Ashburn,67294,41.7,true,50.0,41.7,reviving
131.153.162.76,31938,http,elite,US,Ashburn,67325,10.0,true,9.1,10.0,reviving
131.153.163.141,36795,http,elite,US,Ashburn,67333,33.3,true,36.4,33.3,reviving
131.153.163.138,32844,http,elite,US,Ashburn,67388,29.4,true,33.3,29.4,reviving
131.153.163.141,37659,http,elite,US,Ashburn,67408,13.8,true,9.1,13.8,reviving
131.153.163.170,33509,http,elite,US,Ashburn,67441,17.4,true,16.7,17.4,reviving
131.153.162.76,32320,http,elite,US,Ashburn,67529,11.1,true,9.1,11.1,reviving
131.153.163.141,33175,http,elite,US,Ashburn,67548,6.7,true,9.1,6.7,reviving
131.153.163.141,35851,http,elite,US,Ashburn,67557,25.0,true,25.0,25.0,reviving
131.153.163.138,37974,http,elite,US,Ashburn,67578,16.7,true,18.2,16.7,reviving
131.153.163.172,30236,http,elite,US,Ashburn,67601,10.3,true,9.1,10.3,reviving
131.153.163.141,32423,http,elite,US,Ashburn,67628,15.6,true,18.2,15.6,reviving
131.153.163.141,37628,http,elite,US,Ashburn,67675,11.1,true,9.1,11.1,reviving
131.153.163.141,31454,http,elite,US,Ashburn,67678,6.7,true,16.7,6.7,reviving
131.153.163.139,31073,http,elite,US,Ashburn,67691,8.9,true,18.2,8.9,reviving
131.153.163.141,37604,http,elite,US,Ashburn,67692,13.3,true,27.3,13.3,reviving
174.138.165.206,35836,http,elite,US,Phoenix,67730,6.7,true,33.3,21.0,reviving
131.153.163.139,37111,http,elite,US,Ashburn,67731,41.2,true,41.7,41.2,reviving
131.153.187.18,54067,http,elite,US,Ashburn,67745,18.8,true,27.3,18.8,reviving
131.153.163.141,30866,http,elite,US,Ashburn,67870,10.9,true,33.3,10.9,reviving
131.153.163.141,33247,http,elite,US,Ashburn,67880,11.1,true,18.2,11.1,reviving
131.153.163.138,39257,http,elite,US,Ashburn,67908,13.3,true,9.1,13.3,reviving
131.153.163.138,32011,http,elite,US,Ashburn,68003,13.3,true,18.2,13.3,reviving
131.153.162.76,38158,http,elite,US,Ashburn,68029,21.1,true,18.2,21.1,reviving
131.153.162.75,8252,http,elite,US,Ashburn,68035,26.6,true,41.7,26.6,reviving
131.153.163.138,31037,http,elite,US,Ashburn,68067,9.1,true,9.1,9.1,reviving
131.153.163.141,33463,http,elite,US,Ashburn,68095,11.4,true,9.1,11.4,reviving
131.153.162.76,36708,http,elite,US,Ashburn,68126,30.0,true,33.3,30.0,reviving
131.153.162.76,35855,http,elite,US,Ashburn,68144,14.3,true,27.3,14.3,reviving
131.153.163.139,31981,http,elite,US,Ashburn,68154,8.9,true,9.1,8.9,reviving
131.153.163.138,31396,http,elite,US,Ashburn,68166,9.1,true,18.2,9.1,reviving
131.153.162.76,30534,http,elite,US,Ashburn,68181,23.9,true,33.3,23.9,reviving
131.153.163.141,37148,http,elite,US,Ashburn,68189,42.9,true,50.0,42.9,reviving
102.209.56.21,80,http,elite,KE,Nairobi,68208,47.2,true,9.1,41.3,reviving
131.153.163.138,30744,http,elite,US,Ashburn,68234,21.7,true,50.0,21.7,unstable
131.153.187.18,31022,http,elite,US,Ashburn,68258,37.5,true,37.5,37.5,reviving
131.153.163.138,36839,http,elite,US,Ashburn,68261,13.3,true,25.0,13.3,reviving
131.153.163.138,36218,http,elite,US,Ashburn,68271,9.7,true,18.2,9.7,reviving
131.153.163.139,33710,http,elite,US,Ashburn,68331,17.4,true,33.3,17.4,reviving
131.153.162.76,31427,http,elite,US,Ashburn,68360,26.1,true,50.0,26.1,unstable
131.153.163.141,31803,http,elite,US,Ashburn,68389,6.7,true,18.2,6.7,reviving
131.153.163.141,37070,http,elite,US,Ashburn,68390,19.6,true,58.3,19.6,reviving
131.153.163.139,39484,http,elite,US,Ashburn,68435,20.0,true,50.0,20.0,reviving
131.153.163.138,37885,http,elite,US,Ashburn,68466,16.1,true,33.3,16.1,reviving
131.153.163.138,30110,http,elite,US,Ashburn,68477,13.0,true,33.3,13.0,reviving
131.153.163.141,37973,http,elite,US,Ashburn,68516,29.2,true,61.5,29.2,reviving
131.153.163.141,31306,http,elite,US,Ashburn,68559,13.6,true,18.2,13.6,reviving
131.153.163.138,35535,http,elite,US,Ashburn,68687,11.8,true,9.1,11.8,reviving
131.153.162.76,31720,http,elite,US,Ashburn,68709,19.6,true,25.0,19.6,reviving
131.153.163.141,33269,http,elite,US,Ashburn,68742,11.1,true,25.0,11.1,reviving
131.153.163.141,36260,http,elite,US,Ashburn,68744,27.8,true,33.3,27.8,reviving
131.153.162.76,37142,http,elite,US,Ashburn,68758,22.6,true,41.7,22.6,reviving
131.153.163.139,37673,http,elite,US,Ashburn,68760,11.1,true,25.0,11.1,reviving
131.153.163.141,36871,http,elite,US,Ashburn,68794,15.6,true,36.4,15.6,reviving
131.153.162.76,36456,http,elite,US,Ashburn,68854,12.5,true,9.1,12.5,reviving
131.153.163.141,31437,http,elite,US,Ashburn,68864,18.8,true,16.7,18.8,reviving
131.153.163.138,34428,http,elite,US,Ashburn,68926,6.8,true,18.2,6.8,reviving
131.153.163.138,36732,http,elite,US,Ashburn,69028,15.6,true,27.3,15.6,reviving
131.153.163.170,37299,http,elite,US,Ashburn,69037,29.0,true,27.3,29.0,reviving
131.153.163.139,35758,http,elite,US,Ashburn,69060,15.6,true,25.0,15.6,reviving
131.153.187.18,30488,http,elite,US,Ashburn,69065,77.8,true,77.8,77.8,reviving
131.153.163.138,32345,http,elite,US,Ashburn,69091,11.4,true,27.3,11.4,reviving
131.153.163.138,36793,http,elite,US,Ashburn,69120,19.6,true,33.3,19.6,reviving
131.153.163.138,37909,http,elite,US,Ashburn,69123,17.8,true,33.3,17.8,reviving
131.153.163.170,32203,http,elite,US,Ashburn,69132,23.9,true,8.3,23.9,reviving
131.153.163.141,37309,http,elite,US,Ashburn,69171,13.3,true,9.1,13.3,reviving
131.153.163.139,37748,http,elite,US,Ashburn,69172,13.3,true,25.0,13.3,reviving
131.153.163.139,31204,http,elite,US,Ashburn,69178,11.1,true,27.3,11.1,reviving
131.153.163.141,36713,http,elite,US,Ashburn,69182,8.9,true,16.7,8.9,reviving
131.153.163.138,34981,http,elite,US,Ashburn,69192,19.6,true,25.0,19.6,reviving
131.153.163.138,34561,http,elite,US,Ashburn,69237,13.3,true,9.1,13.3,reviving
131.153.163.141,36702,http,elite,US,Ashburn,69241,32.3,true,50.0,32.3,reviving
131.153.163.138,36742,http,elite,US,Ashburn,69279,30.3,true,50.0,30.3,reviving
131.153.163.138,35766,http,elite,US,Ashburn,69285,11.1,true,27.3,11.1,reviving
131.153.187.18,36562,http,elite,US,Ashburn,69293,77.8,true,77.8,77.8,reviving
131.153.162.76,33685,http,elite,US,Ashburn,69323,8.9,true,16.7,8.9,reviving
131.153.163.138,30385,http,elite,US,Ashburn,69340,26.1,true,41.7,26.1,reviving
131.153.163.141,33864,http,elite,US,Ashburn,69356,37.5,true,58.3,37.5,reviving
131.153.163.141,34602,http,elite,US,Ashburn,69435,17.8,true,27.3,17.8,reviving
131.153.187.18,38673,http,elite,US,Ashburn,69464,88.9,true,88.9,88.9,reviving
131.153.163.141,37344,http,elite,US,Ashburn,69473,19.6,true,25.0,19.6,reviving
131.153.163.141,33237,http,elite,US,Ashburn,69535,8.9,true,25.0,8.9,reviving
